ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents
2021-08-06T20:33:10+0200,CdK89S3960tSuK9bsl,10.1.1.155,61438,10.1.1.10,27353,tcp,-,0.004252,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CoCyzVRB559TqxLZd,10.1.1.155,61438,10.1.1.10,5907,tcp,-,0.004243,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CCVTsx44aTxGZR4sqa,10.1.1.155,61438,10.1.1.10,1098,tcp,-,0.004152,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CPzmyA3try7y6rZUTc,10.1.1.155,61438,10.1.1.10,524,tcp,-,0.004054,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CvmJRFxu40XZmNar7,10.1.1.155,61438,10.1.1.10,9071,tcp,-,0.003862,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C4dK0Z1HaydnpeFivd,10.1.1.155,61438,10.1.1.10,9050,tcp,-,0.003784,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CWAXs54QH1K6CW12V6,10.1.1.155,61438,10.1.1.10,2382,tcp,-,0.003831,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CAdGQl4KI3Estlf6gd,10.1.1.155,61438,10.1.1.10,1138,tcp,-,0.003900,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CY7sln3vPB0xjRQ4F2,10.1.1.155,61438,10.1.1.10,1126,tcp,-,0.004001,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C5vLoF2KpxBmJrOSg1,10.1.1.155,61438,10.1.1.10,1068,tcp,-,0.001529,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,Ce34DI3KnieroemwPi,10.1.1.155,61438,10.1.1.10,901,tcp,-,0.001473,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,Cjj0b02FnsAeX5l6Ab,10.1.1.155,61438,10.1.1.10,12265,tcp,-,0.001355,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CFEDO93qmNx0dfDfd3,10.1.1.155,61438,10.1.1.10,9500,tcp,-,0.001691,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CL9I8A3fMkHrfb0W56,10.1.1.155,61438,10.1.1.10,49153,tcp,-,0.001692,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CGaqd7333hTlfcdrS5,10.1.1.155,61438,10.1.1.10,33899,tcp,-,0.001690,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CCSmx1BxzF8TAtFzg,10.1.1.155,61438,10.1.1.10,3920,tcp,-,0.001663,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CDrvWH1WPky3ll7zwc,10.1.1.155,61438,10.1.1.10,987,tcp,-,0.001682,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CiWuui4VNDjSprIvhc,10.1.1.155,61438,10.1.1.10,1031,tcp,-,0.001719,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CTeFsq4ulHsRDeaZI,10.1.1.155,61438,10.1.1.10,19842,tcp,-,0.001688,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,Cxd3R11dUrsMmxodK7,10.1.1.155,61438,10.1.1.10,2126,tcp,-,0.001693,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,ChRFV429H64Ik5fp49,10.1.1.155,61438,10.1.1.10,5566,tcp,-,0.001739,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CRf5hoBbDhW6lrKSd,10.1.1.155,61438,10.1.1.10,30,tcp,-,0.001729,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C4iwL537VT0md11M6,10.1.1.155,61438,10.1.1.10,5678,tcp,-,0.001753,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CJ1brv6fyXGJKIZIb,10.1.1.155,61438,10.1.1.10,683,tcp,-,0.001769,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CnRdTfalbtrI2bp8i,10.1.1.155,61438,10.1.1.10,54045,tcp,-,0.001800,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CxhJorYhO3XtmcQ84,10.1.1.155,61438,10.1.1.10,11110,tcp,-,0.002827,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CI1tP22xE88oalBmSj,10.1.1.155,61438,10.1.1.10,3128,tcp,-,0.002702,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CYduAA2TgnOBAJoFW,10.1.1.155,61438,10.1.1.10,10215,tcp,-,0.002681,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CnZ2vy11OmSei3pLsf,10.1.1.155,61438,10.1.1.10,3814,tcp,-,0.002695,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CEn8Yx33P3JCjPH3Pb,10.1.1.155,61438,10.1.1.10,512,tcp,-,0.002694,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CQVFcS1xJQiUWwx6i8,10.1.1.155,61438,10.1.1.10,5440,tcp,-,0.002731,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,Ci6mAy4czYssly3Kuj,10.1.1.155,61438,10.1.1.10,1217,tcp,-,0.002707,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CN6Y6f17rtrJ24AFTj,10.1.1.155,61438,10.1.1.10,3871,tcp,-,0.002632,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CkEbiDWoI1qcHdg94,10.1.1.155,61438,10.1.1.10,7435,tcp,-,0.002547,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,ChWmRC3CJch2ZR99Ye,10.1.1.155,61438,10.1.1.10,1218,tcp,-,0.002521,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CIHPND2fsCPAHWStL8,10.1.1.155,61438,10.1.1.10,7001,tcp,-,0.002486,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CwCcTq20RS4YIqc1U8,10.1.1.155,61438,10.1.1.10,1032,tcp,-,0.002461,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,Ckyih63XCl5MJdDSy,10.1.1.155,61438,10.1.1.10,2004,tcp,-,0.002388,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CnsQEQce6vVZXEn1l,10.1.1.155,61438,10.1.1.10,16080,tcp,-,0.002411,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CyDcND6BjVsOu4d6l,10.1.1.155,61438,10.1.1.10,8500,tcp,-,0.002333,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CsCsSs3aDnLF429V93,10.1.1.155,61438,10.1.1.10,3300,tcp,-,0.002265,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CN9ZKyf5CaAFbyJ55,10.1.1.155,61438,10.1.1.10,211,tcp,-,0.002287,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CWBg4s3lgGlCD4T5p4,10.1.1.155,61438,10.1.1.10,2179,tcp,-,0.002289,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CzXZ4H1Uyq6pNqaqub,10.1.1.155,61438,10.1.1.10,1086,tcp,-,0.002218,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,COSdsx449N0GXEC8m6,10.1.1.155,61438,10.1.1.10,1107,tcp,-,0.002159,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C3gcgJ3NMhwyzOgYni,10.1.1.155,61438,10.1.1.10,3001,tcp,-,0.002124,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CSBeusmaCCCNvjXgg,10.1.1.155,61438,10.1.1.10,3880,tcp,-,0.002127,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C3BYZn1y34mDld96ci,10.1.1.155,61438,10.1.1.10,6100,tcp,-,0.002137,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CQ7JZS2hN5NoIl7Qx3,10.1.1.155,61438,10.1.1.10,1533,tcp,-,0.002126,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CTxbxqXMVzF9Ah5Wc,10.1.1.155,61438,10.1.1.10,5904,tcp,-,0.002313,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CEFx183F9yRzZQdnvd,10.1.1.155,61438,10.1.1.10,8400,tcp,-,0.002330,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CHs6eHTkyrilVnOk4,10.1.1.155,61438,10.1.1.10,1862,tcp,-,0.002287,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,Cc0Qpz2zCCSjPcUWYb,10.1.1.155,61438,10.1.1.10,6689,tcp,-,0.002245,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,COHBcs3gvTcnrZqIYc,10.1.1.155,61438,10.1.1.10,6566,tcp,-,0.002315,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CXA9cA3PhicV2nQOF6,10.1.1.155,61438,10.1.1.10,5544,tcp,-,0.002317,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,Ch4r6n4zDlfIAwYX35,10.1.1.155,61438,10.1.1.10,2105,tcp,-,0.002274,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,Cmz3frpMqxrk9JKAf,10.1.1.155,61438,10.1.1.10,7443,tcp,-,0.002267,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CSl2iKEO9XRaBDwW2,10.1.1.155,61438,10.1.1.10,2021,tcp,-,0.002256,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CPOcDL1XvAw13UskD4,10.1.1.155,61438,10.1.1.10,1721,tcp,-,0.002289,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CBIRGYdG1ggbhPig4,10.1.1.155,61438,10.1.1.10,555,tcp,-,0.000335,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CvwCmR1bWC9vOWAQg2,10.1.1.155,61438,10.1.1.10,687,tcp,-,0.000437,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,Cq7FO94H7lifVmyJ7,10.1.1.155,61438,10.1.1.10,1084,tcp,-,0.000687,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CRvvWr4UyWjeymXXfc,10.1.1.155,61438,10.1.1.10,711,tcp,-,0.000884,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CoCDAS2VV29ZS1l6Pc,10.1.1.155,61438,10.1.1.10,81,tcp,-,0.000923,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,Ca86WG2sp88dAuigda,10.1.1.155,61438,10.1.1.10,1641,tcp,-,0.000849,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CUB7Xn1yEbykbNdEVb,10.1.1.155,61438,10.1.1.10,5431,tcp,-,0.000927,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CC25EH3S2Ivjf9j9k2,10.1.1.155,61438,10.1.1.10,765,tcp,-,0.000975,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CfSLdF1aCOqiwIWbgg,10.1.1.155,61438,10.1.1.10,8090,tcp,-,0.000931,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CEAAgZ3OKAB9YbI0Qc,10.1.1.155,61438,10.1.1.10,8011,tcp,-,0.001038,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CbeYxLX3edHbsxhe,10.1.1.155,61438,10.1.1.10,10616,tcp,-,0.001115,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,Cl8th44we0lmYz9qci,10.1.1.155,61438,10.1.1.10,9900,tcp,-,0.001087,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CtW5Xl38p0df3Hdp1c,10.1.1.155,61438,10.1.1.10,1666,tcp,-,0.001093,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C6kJzK2ObbjQyUCL0c,10.1.1.155,61438,10.1.1.10,1062,tcp,-,0.001094,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,ChmPJAJUx9hTNkAWe,10.1.1.155,61438,10.1.1.10,16001,tcp,-,0.000943,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CSa84D4DgnGGDqb4Hb,10.1.1.155,61438,10.1.1.10,1998,tcp,-,0.001003,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CFDb0n1irkSRBB6BSk,10.1.1.155,61438,10.1.1.10,2301,tcp,-,0.001037,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CqHV5D4I8sGQ17IPs4,10.1.1.155,61438,10.1.1.10,3211,tcp,-,0.001185,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,COMCzi2gEVw3aWVWLl,10.1.1.155,61438,10.1.1.10,57294,tcp,-,0.001175,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C4R0GR17vIbwOnsY32,10.1.1.155,61438,10.1.1.10,3006,tcp,-,0.001372,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CpxtNm2b3oHddaSVZk,10.1.1.155,61438,10.1.1.10,27355,tcp,-,0.001296,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C3c2573sF9jNTDfSW1,10.1.1.155,61438,10.1.1.10,14441,tcp,-,0.001450,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CqV1Xl1S39skW8Ktwk,10.1.1.155,61438,10.1.1.10,19801,tcp,-,0.001713,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CLrfOD4r6kwCoSCRt9,10.1.1.155,61438,10.1.1.10,646,tcp,-,0.001866,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CmJDLc27xYJshfWiYg,10.1.1.155,61438,10.1.1.10,407,tcp,-,0.002018,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C8ncmO1mJoLFRmPLre,10.1.1.155,61438,10.1.1.10,7100,tcp,-,0.002061,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,ChtUch36ym9KkhiwGc,10.1.1.155,61438,10.1.1.10,1046,tcp,-,0.002089,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C4Z5HDHEPR24X4wF9,10.1.1.155,61438,10.1.1.10,2909,tcp,-,0.002131,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CxEnyU35Jm33J0Meag,10.1.1.155,61438,10.1.1.10,5825,tcp,-,0.002122,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CIEcsNx9LWsP8QXN2,10.1.1.155,61438,10.1.1.10,1081,tcp,-,0.002142,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,ChuEK732sZaS55wbFc,10.1.1.155,61438,10.1.1.10,44443,tcp,-,0.002144,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,Cn2oYn2G6DLTVrYeZ2,10.1.1.155,61438,10.1.1.10,2042,tcp,-,0.002088,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CkS4yXse7tzkdAKia,10.1.1.155,61438,10.1.1.10,981,tcp,-,0.002198,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C8kv8u1mDiYjOKY0re,10.1.1.155,61438,10.1.1.10,1094,tcp,-,0.002302,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,Czu7Vh2xYxMfhe0eAi,10.1.1.155,61438,10.1.1.10,2393,tcp,-,0.002182,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C7c4n91q3sEDjdNDlg,10.1.1.155,61438,10.1.1.10,6789,tcp,-,0.002203,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C8kURr2sxnnVu4tBE8,10.1.1.155,61438,10.1.1.10,13783,tcp,-,0.002058,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CrY1al2CjxYVWWx0U3,10.1.1.155,61438,10.1.1.10,5560,tcp,-,0.002002,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CMeiHz3s07Dh9dIEe4,10.1.1.155,61438,10.1.1.10,425,tcp,-,0.001906,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CLrWi62xZqwDfpucWj,10.1.1.155,61438,10.1.1.10,5221,tcp,-,0.002256,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CiTklI3dgpwdCKllEf,10.1.1.155,61438,10.1.1.10,3476,tcp,-,0.002193,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CLf04s2YJiwHtlZQc4,10.1.1.155,61438,10.1.1.10,1051,tcp,-,0.002210,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CIwEkD2Rxx2ozV0lic,10.1.1.155,61438,10.1.1.10,2190,tcp,-,0.002205,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CRqbsp4qaRzzjuIfSe,10.1.1.155,61438,10.1.1.10,903,tcp,-,0.002138,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CrLU3b32NfL2oIAr9,10.1.1.155,61438,10.1.1.10,5901,tcp,-,0.002176,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C1SaMf3Uoq6dO6SDhe,10.1.1.155,61438,10.1.1.10,1124,tcp,-,0.002040,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CWQAb8vPi7FGxO7Fd,10.1.1.155,61438,10.1.1.10,32783,tcp,-,0.002010,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CH12pb21SqK5xFCxUd,10.1.1.155,61438,10.1.1.10,2809,tcp,-,0.001991,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,ChKtEl1bsN6OMUXYx4,10.1.1.155,61438,10.1.1.10,52822,tcp,-,0.001955,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CtQwpD2BP1iLkU9Nu9,10.1.1.155,61438,10.1.1.10,3301,tcp,-,0.001976,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CgnSD41XQIRiUlE0F6,10.1.1.155,61438,10.1.1.10,32774,tcp,-,0.000946,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CUfzkp4CiQXADq81m3,10.1.1.155,61438,10.1.1.10,3971,tcp,-,0.000918,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CN0YHm3RiBLUHjDfN7,10.1.1.155,61438,10.1.1.10,10566,tcp,-,0.001043,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C7WoBCzVvt7OToQra,10.1.1.155,61438,10.1.1.10,54328,tcp,-,0.001063,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CUULsPNAbIimXkBR8,10.1.1.155,61438,10.1.1.10,548,tcp,-,0.001025,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CWTZQN1ZHlSO5Lr6Dh,10.1.1.155,61438,10.1.1.10,4002,tcp,-,0.001123,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CxYMUMnsXChbPLpCj,10.1.1.155,61438,10.1.1.10,1093,tcp,-,0.001262,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CQIBGT3wXAoGJ0RVu4,10.1.1.155,61438,10.1.1.10,1055,tcp,-,0.001203,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CJRTj71tllh8N5ITj2,10.1.1.155,61438,10.1.1.10,13722,tcp,-,0.001752,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CvdSTP4Ssb6q7NFUi,10.1.1.155,61438,10.1.1.10,10617,tcp,-,0.002003,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CTmi4WD8PXV9cSshh,10.1.1.155,61438,10.1.1.10,1166,tcp,-,0.002193,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CKiE5k3mkaSJs1JaP,10.1.1.155,61438,10.1.1.10,1075,tcp,-,0.002287,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CtcF8wGg7oUkSLQkk,10.1.1.155,61438,10.1.1.10,5815,tcp,-,0.002221,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,Cl4VZH29LWMO3eRDhj,10.1.1.155,61438,10.1.1.10,10012,tcp,-,0.002221,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C2HvSb1DMB1HbX0zIl,10.1.1.155,61438,10.1.1.10,2602,tcp,-,0.002263,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C5xrir2IIQB6Uvo9h4,10.1.1.155,61438,10.1.1.10,2725,tcp,-,0.002261,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CgKq1B2mD5EA58fhx3,10.1.1.155,61438,10.1.1.10,2047,tcp,-,0.002174,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C92bSu3wMjKNHDPRxl,10.1.1.155,61438,10.1.1.10,4129,tcp,-,0.002411,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C6j7zv2DLEOoqQAGh8,10.1.1.155,61438,10.1.1.10,2869,tcp,-,0.002483,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C6E3al1j2P6sdGNU3k,10.1.1.155,61438,10.1.1.10,1183,tcp,-,0.002607,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CpXjQK1asdkOK7o0Ba,10.1.1.155,61438,10.1.1.10,1090,tcp,-,0.002598,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CEuPy14CyEwKROcrfe,10.1.1.155,61438,10.1.1.10,2003,tcp,-,0.002596,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CPbKArTjnYLgml64e,10.1.1.155,61438,10.1.1.10,2800,tcp,-,0.002610,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CsBJ6C4sf8E4meyG5,10.1.1.155,61438,10.1.1.10,3689,tcp,-,0.002571,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,Cr6HEW16DNPfkW7bY8,10.1.1.155,61438,10.1.1.10,464,tcp,-,0.003011,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CAUSTh3JYrQYLtWlpj,10.1.1.155,61438,10.1.1.10,8089,tcp,-,0.003062,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CaUF0D15iqyMQjo6Ak,10.1.1.155,61438,10.1.1.10,4125,tcp,-,0.002989,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,COnDxU2lQIhtJhA1o9,10.1.1.155,61438,10.1.1.10,9009,tcp,-,0.003063,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C7Yqx72UyUNybkoRGd,10.1.1.155,61438,10.1.1.10,3690,tcp,-,0.003113,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CnSkBM35xgdODMOZQ1,10.1.1.155,61438,10.1.1.10,26214,tcp,-,0.003107,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CNdNXE2ducSlJ5V4V8,10.1.1.155,61438,10.1.1.10,1334,tcp,-,0.003211,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C7WQUGrAZw6zLt8w,10.1.1.155,61438,10.1.1.10,8045,tcp,-,0.003152,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CzrieC3bca1fQcWD26,10.1.1.155,61438,10.1.1.10,4224,tcp,-,0.003048,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CQ10hK1C1jmohprqb9,10.1.1.155,61438,10.1.1.10,1091,tcp,-,0.003019,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CEuSYW2aKkbzDGoIic,10.1.1.155,61438,10.1.1.10,60443,tcp,-,0.003000,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CJQBII2EYM1Z3qriF3,10.1.1.155,61438,10.1.1.10,8087,tcp,-,0.002953,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CAv33w3nwWcy2IhJWj,10.1.1.155,61438,10.1.1.10,2323,tcp,-,0.003004,0,0,REJ,-,-,0,Sr,1,44,1,40,-
